,clog,sp1,sp2,sv,dp1,dp1a,dp1_10,dp1_10a,dp1_50,dp1_50a,dp2,dp2a,dp2_10,dp2_10a,dp2_50,dp2_50a,dp1p2
21628,0,6878,9161,10000,0,0,439,439,470,470,0,0,4,4,3,3,2283
21629,0,6934,9162,10000,56,56,427,427,526,526,1,1,4,4,4,4,2228
21630,0,6990,9166,10000,56,56,415,415,583,583,4,4,9,9,11,11,2176
21631,0,7043,9167,10000,53,53,468,468,638,638,1,1,10,10,9,9,2124
21632,0,7095,9168,10000,52,52,457,457,690,690,1,1,10,10,11,11,2073
21633,0,7147,9172,10000,52,52,445,445,741,741,4,4,12,12,15,15,2025
21634,0,7147,9172,10000,0,0,386,386,741,741,0,0,13,13,16,16,2025
21635,0,7197,9172,10000,50,50,376,376,791,791,0,0,11,11,16,16,1975
21636,0,7247,9174,10000,50,50,369,369,841,841,2,2,13,13,18,18,1927
21637,0,7294,9176,10000,47,47,416,416,889,889,2,2,15,15,20,20,1882
21638,0,7341,9177,10000,47,47,407,407,936,936,1,1,15,15,21,21,1836
21639,0,7387,9179,10000,46,46,397,397,981,981,2,2,13,13,22,22,1792
21640,0,7387,9179,10000,0,0,344,344,981,981,0,0,12,12,23,23,1792
21641,0,7432,9180,10000,45,45,337,337,1026,1026,1,1,12,12,24,24,1748
21642,0,7476,9182,10000,44,44,329,329,1071,1071,2,2,10,10,25,25,1706
21643,0,7520,9186,10000,44,44,373,373,1115,1115,4,4,14,14,30,30,1666
21644,0,7563,9187,10000,43,43,366,366,1157,1157,1,1,15,15,29,29,1624
21645,0,7604,9190,10000,41,41,357,357,1197,1197,3,3,16,16,33,33,1586
21646,0,7604,9190,10000,0,0,310,310,1197,1197,0,0,14,14,34,34,1586
21647,0,7644,9192,10000,40,40,303,303,1237,1237,2,2,15,15,36,36,1548
21648,0,7685,9193,10000,41,41,298,298,1279,1279,1,1,14,14,36,36,1508
21649,0,7722,9195,10000,37,37,335,335,1317,1317,2,2,16,16,37,37,1473
21650,0,7760,9198,10000,38,38,328,328,1355,1355,3,3,18,18,42,42,1438
21651,0,7797,9201,10000,37,37,321,321,1391,1391,3,3,19,19,45,45,1404
21652,0,7797,9201,10000,0,0,277,277,1393,1393,0,0,15,15,44,44,1404
21653,0,7833,9201,10000,36,36,270,270,1429,1429,0,0,14,14,44,44,1368
21654,0,7870,9204,10000,37,37,266,266,1464,1464,3,3,14,14,46,46,1334
21655,0,7903,9206,10000,33,33,299,299,1497,1497,2,2,16,16,48,48,1303
21656,0,7938,9209,10000,35,35,294,294,1532,1532,3,3,17,17,50,50,1271
21657,0,7969,9211,10000,31,31,284,284,1564,1564,2,2,18,18,54,54,1242
21658,0,7969,9211,10000,0,0,247,247,1564,1564,0,0,16,16,55,55,1242
21659,0,8002,9214,10000,33,33,242,242,1597,1597,3,3,16,16,58,58,1212
21660,0,8035,9215,10000,33,33,238,238,1629,1629,1,1,14,14,57,57,1180
21661,0,8064,9218,10000,29,29,267,267,1658,1658,3,3,17,17,62,62,1154
21662,0,8094,9219,10000,30,30,261,261,1688,1688,1,1,18,18,63,63,1125
21663,0,8124,9221,10000,30,30,254,254,1714,1714,2,2,17,17,65,65,1097
21664,0,8124,9221,10000,0,0,221,221,1711,1711,0,0,15,15,65,65,1097
21665,0,8152,9225,10000,28,28,214,214,1739,1739,4,4,16,16,69,69,1073
21666,0,8182,9226,10000,30,30,213,213,1763,1763,1,1,15,15,70,70,1044
21667,0,8207,9229,10000,25,25,238,238,1781,1781,3,3,18,18,74,74,1022
21668,0,8235,9230,10000,28,28,233,233,1796,1796,1,1,16,16,73,73,995
21669,0,8261,9231,10000,26,26,226,226,1754,1754,1,1,16,16,73,73,970
21670,0,8261,9231,10000,0,0,197,197,1686,1686,0,0,13,13,74,74,970
21671,0,8286,9234,10000,25,25,192,192,1711,1711,3,3,15,15,77,77,948
21672,0,8312,9236,10000,26,26,188,188,1674,1674,2,2,15,15,78,78,924
21673,0,8336,9237,10000,24,24,212,212,1634,1634,1,1,16,16,77,77,901
21674,0,8360,9241,10000,24,24,208,208,1599,1599,4,4,16,16,82,82,881
21675,0,8383,9242,10000,23,23,201,201,1562,1562,1,1,16,16,81,81,859
21676,0,8383,9242,10000,0,0,176,176,1505,1505,0,0,13,13,81,81,859
21677,0,8406,9243,10000,23,23,171,171,1528,1528,1,1,13,13,82,82,837
21678,0,8429,9245,10000,23,23,168,168,1495,1495,2,2,14,14,83,83,816
21679,0,8451,9247,10000,22,22,190,190,1461,1461,2,2,16,16,81,81,796
21680,0,8471,9248,10000,20,20,185,185,1428,1428,1,1,14,14,81,81,777
21681,0,8492,9249,10000,21,21,180,180,1397,1397,1,1,13,13,81,81,757
21682,0,8492,9249,10000,0,0,156,156,1345,1345,0,0,12,12,77,77,757
21683,0,8491,9249,10000,-1,1,131,131,1344,1344,0,0,8,8,77,77,758
21684,0,8533,9255,10000,42,42,150,150,1336,1336,6,6,13,13,83,83,722
21685,0,8550,9253,10000,17,17,167,167,1303,1303,-2,2,11,11,79,79,703
21686,0,8567,9256,10000,17,17,161,161,1273,1273,3,3,13,13,80,80,689
21687,0,8585,9256,10000,18,18,156,156,1244,1244,0,0,11,11,79,79,671
21688,0,8585,9256,10000,0,0,134,134,1198,1198,0,0,9,9,77,77,671
21689,0,8603,9257,10000,18,18,132,132,1216,1216,1,1,9,9,78,78,654
21690,0,8622,9259,10000,19,19,130,130,1190,1190,2,2,10,10,79,79,637
21691,0,8639,9260,10000,17,17,147,147,1163,1163,1,1,11,11,78,78,621
21692,0,8655,9262,10000,16,16,164,164,1135,1135,2,2,13,13,76,76,607
21693,0,8672,9262,10000,17,17,139,139,1109,1109,0,0,7,7,75,75,590
21694,0,8672,9262,10000,0,0,122,122,1068,1068,0,0,9,9,72,72,590
21695,0,8688,9264,10000,16,16,121,121,1084,1084,2,2,8,8,74,74,576
21696,0,8703,9267,10000,15,15,118,118,1059,1059,3,3,11,11,75,75,564
21697,0,8717,9267,10000,14,14,132,132,1032,1032,0,0,11,11,74,74,550
21698,0,8735,9265,10000,18,18,132,132,1013,1013,-2,2,8,8,70,70,530
21699,0,8747,9267,10000,12,12,125,125,987,987,2,2,8,8,69,69,520
21700,0,8747,9267,10000,0,0,108,108,950,950,0,0,7,7,66,66,520
21701,0,8760,9268,10000,13,13,105,105,963,963,1,1,6,6,67,67,508
21702,0,8773,9268,10000,13,13,101,101,940,940,0,0,6,6,67,67,495
21703,0,8787,9268,10000,14,14,115,115,917,917,0,0,6,6,64,64,481
21704,0,8800,9271,10000,13,13,112,112,897,897,3,3,7,7,65,65,471
21705,0,8814,9270,10000,14,14,111,111,876,876,-1,1,3,3,61,61,456
21706,0,8814,9270,10000,0,0,97,97,845,845,0,0,3,3,59,59,456
21707,0,8824,9272,10000,10,10,89,89,855,855,2,2,7,7,61,61,448
21708,0,8837,9271,10000,13,13,90,90,835,835,-1,1,4,4,57,57,434
21709,0,8849,9273,10000,12,12,102,102,814,814,2,2,6,6,58,58,424
21710,0,8858,9273,10000,9,9,98,98,794,794,0,0,5,5,55,55,415
21711,0,8870,9273,10000,12,12,97,97,776,776,0,0,5,5,54,54,403
21712,0,8870,9273,10000,0,0,83,83,746,746,0,0,5,5,52,52,403
21713,0,8881,9273,10000,11,11,81,81,757,757,0,0,2,2,52,52,392
21714,0,8893,9274,10000,12,12,79,79,741,741,1,1,4,4,49,49,381
21715,0,8902,9273,10000,9,9,88,88,720,720,-1,1,3,3,47,47,371
21716,0,8912,9275,10000,10,10,88,88,705,705,2,2,3,3,46,46,363
21717,0,8922,9275,10000,10,10,85,85,687,687,0,0,4,4,45,45,353
21718,0,8922,9275,10000,0,0,73,73,661,661,0,0,2,2,44,44,353
21719,0,8931,9275,10000,9,9,73,73,670,670,0,0,2,2,44,44,344
21720,0,8942,9273,10000,11,11,72,72,656,656,-2,2,0,0,39,39,331
21721,0,8949,9275,10000,7,7,79,79,637,637,2,2,2,2,39,39,326
21722,0,8958,9276,10000,9,9,77,77,622,622,1,1,3,3,39,39,318
21723,0,8967,9275,10000,9,9,74,74,607,607,-1,1,1,1,34,34,308
21724,0,8967,9275,10000,0,0,65,65,584,584,0,0,2,2,33,33,308
21725,0,8976,9276,10000,9,9,64,64,593,593,1,1,1,1,34,34,300
21726,0,8983,9277,10000,7,7,61,61,577,577,1,1,2,2,34,34,294
21727,0,8990,9276,10000,7,7,68,68,561,561,-1,1,1,1,31,31,286
21728,0,8998,9275,10000,8,8,67,67,547,547,-1,1,0,0,28,28,277
21729,0,9005,9277,10000,7,7,63,63,534,534,2,2,4,4,29,29,272
21730,0,9005,9277,10000,0,0,56,56,513,513,0,0,2,2,28,28,272
21731,0,9014,9278,10000,9,9,56,56,522,522,1,1,2,2,29,29,264
21732,0,9021,9277,10000,7,7,54,54,530,530,-1,1,2,2,28,28,256
21733,0,9026,9277,10000,5,5,59,59,493,493,0,0,2,2,22,22,251
21734,0,9034,9277,10000,8,8,58,58,484,484,0,0,1,1,24,24,243
21735,0,9042,9279,10000,8,8,59,59,475,475,2,2,2,2,23,23,237
21736,0,9042,9279,10000,0,0,52,52,457,457,0,0,3,3,23,23,237
21737,0,9045,9277,10000,3,3,47,47,460,460,-2,2,2,2,21,21,232
21738,0,9052,9278,10000,7,7,47,47,449,449,1,1,1,1,21,21,226
21739,0,9058,9278,10000,6,6,53,53,436,436,0,0,1,1,19,19,220
21740,0,9062,9277,10000,4,4,48,48,423,423,-1,1,-1,1,17,17,215
21741,0,9068,9278,10000,6,6,47,47,413,413,1,1,1,1,16,16,210
21742,0,9068,9278,10000,0,0,42,42,396,396,0,0,1,1,16,16,210
21743,0,9075,9277,10000,7,7,41,41,403,403,-1,1,0,0,15,15,202
21744,0,9080,9279,10000,5,5,38,38,392,392,2,2,0,0,15,15,199
21745,0,9085,9277,10000,5,5,43,43,382,382,-2,2,-2,2,10,10,192
21746,0,9091,9279,10000,6,6,46,46,374,374,2,2,2,2,12,12,188
21747,0,9095,9278,10000,4,4,43,43,360,360,-1,1,0,0,13,13,183
21748,0,9095,9278,10000,0,0,37,37,348,348,0,0,0,0,11,11,183
21749,0,9100,9278,10000,5,5,38,38,353,353,0,0,1,1,11,11,178
21750,0,9103,9278,10000,3,3,35,35,343,343,0,0,0,0,10,10,175
21751,0,9110,9280,10000,7,7,42,42,337,337,2,2,2,2,12,12,170
21752,0,9115,9280,10000,5,5,40,40,328,328,0,0,3,3,12,12,165
21753,0,9118,9279,10000,3,3,38,38,318,318,-1,1,0,0,8,8,161
21754,0,9118,9279,10000,0,0,33,33,304,304,0,0,2,2,9,9,161
21755,0,9121,9280,10000,3,3,30,30,307,307,1,1,1,1,10,10,159
21756,0,9127,9279,10000,6,6,32,32,303,303,-1,1,1,1,7,7,152
21757,0,9131,9279,10000,4,4,36,36,294,294,0,0,1,1,8,8,148
21758,0,9137,9281,10000,6,6,37,37,288,288,2,2,3,3,8,8,144
21759,0,9139,9279,10000,2,2,36,36,281,281,-2,2,1,1,6,6,140
21760,0,9139,9279,10000,0,0,29,29,269,269,0,0,-1,1,6,6,140
21761,0,9143,9280,10000,4,4,28,28,273,273,1,1,0,0,7,7,137
21762,0,9146,9280,10000,3,3,28,28,265,265,0,0,1,1,7,7,134
21763,0,9150,9279,10000,4,4,32,32,257,257,-1,1,0,0,5,5,129
21764,0,9153,9280,10000,3,3,32,32,251,251,1,1,0,0,7,7,127
21765,0,9156,9281,10000,3,3,29,29,244,244,1,1,2,2,6,6,125
21766,0,9156,9281,10000,0,0,25,25,234,234,0,0,2,2,6,6,125
21767,0,9158,9280,10000,2,2,21,21,236,236,-1,1,-1,1,5,5,122
21768,0,9164,9280,10000,6,6,25,25,233,233,0,0,1,1,5,5,116
21769,0,9165,9281,10000,1,1,26,26,223,223,1,1,2,2,8,8,116
21770,0,9170,9279,10000,5,5,27,27,221,221,-2,2,-1,1,4,4,109
21771,0,9171,9281,10000,1,1,25,25,213,213,2,2,1,1,5,5,110
21772,0,9171,9281,10000,0,0,21,21,204,204,0,0,2,2,6,6,110
21773,0,9174,9280,10000,3,3,21,21,207,207,-1,1,0,0,5,5,106
21774,0,9177,9281,10000,3,3,21,21,201,201,1,1,0,0,5,5,104
21775,0,9180,9281,10000,3,3,24,24,197,197,0,0,0,0,4,4,101
21776,0,9182,9279,10000,2,2,24,24,192,192,-2,2,-1,1,3,3,97
21777,0,9186,9280,10000,4,4,22,22,188,188,1,1,0,0,5,5,94
21778,0,9186,9280,10000,0,0,21,21,181,181,0,0,-1,1,3,3,94
21779,0,9187,9280,10000,1,1,17,17,182,182,0,0,1,1,3,3,93
21780,0,9191,9281,10000,4,4,20,20,177,177,1,1,0,0,3,3,90
21781,0,9192,9281,10000,1,1,21,21,171,171,0,0,0,0,4,4,89
21782,0,9192,9279,10000,0,0,18,18,166,166,-2,2,-1,1,2,2,87
21783,0,9196,9280,10000,4,4,19,19,162,162,1,1,-1,1,3,3,84
21784,0,9196,9280,10000,0,0,16,16,154,154,0,0,-1,1,1,1,84
21785,0,9198,9281,10000,2,2,16,16,156,156,1,1,2,2,2,2,83
21786,0,9200,9282,10000,2,2,14,14,155,155,1,1,2,2,5,5,82
21787,0,9203,9279,10000,3,3,17,17,151,151,-3,3,-1,1,1,1,76
21788,0,9205,9280,10000,2,2,18,18,147,147,1,1,0,0,2,2,75
21789,0,9206,9281,10000,1,1,15,15,144,144,1,1,0,0,4,4,75
21790,0,9206,9281,10000,0,0,14,14,138,138,0,0,0,0,3,3,75
21791,0,9209,9281,10000,3,3,17,17,141,141,0,0,2,2,3,3,72
21792,0,9211,9281,10000,2,2,15,15,136,136,0,0,1,1,4,4,70
21793,0,9213,9280,10000,2,2,17,17,133,133,-1,1,0,0,1,1,67
21794,0,9213,9281,10000,0,0,15,15,128,128,1,1,0,0,4,4,68
21795,0,9215,9280,10000,2,2,15,15,124,124,-1,1,-2,2,1,1,65
21796,0,9215,9280,10000,0,0,12,12,120,120,0,0,1,1,2,2,65
21797,0,9217,9282,10000,2,2,12,12,122,122,2,2,2,2,4,4,65
21798,0,9216,9281,10000,-1,1,10,10,116,116,-1,1,0,0,3,3,65
21799,0,9219,9281,10000,3,3,13,13,116,116,0,0,0,0,3,3,62
21800,0,9220,9283,10000,1,1,11,11,110,110,2,2,2,2,3,3,63
21801,0,9222,9282,10000,2,2,11,11,107,107,-1,1,1,1,2,2,60
21802,0,9222,9282,10000,0,0,9,9,104,104,0,0,2,2,3,3,60
21803,0,9224,9280,10000,2,2,11,11,106,106,-2,2,-1,1,1,1,56
21804,0,9225,9280,10000,1,1,10,10,104,104,0,0,0,0,0,0,55
21805,0,9225,9280,10000,0,0,10,10,98,98,0,0,0,0,1,1,55
21806,0,9228,9281,10000,3,3,11,11,97,97,1,1,-1,1,2,2,53
21807,0,9229,9280,10000,1,1,13,13,92,92,-1,1,-1,1,-1,1,51
21808,0,9229,9280,10000,0,0,10,10,90,90,0,0,-1,1,1,1,51
21809,0,9229,9281,10000,0,0,9,9,90,90,1,1,-2,2,2,2,52
21810,0,9230,9280,10000,1,1,8,8,87,87,-1,1,-2,2,0,0,50
21811,0,9233,9282,10000,3,3,11,11,87,87,2,2,0,0,2,2,49
21812,0,9234,9282,10000,1,1,10,10,84,84,0,0,2,2,3,3,48
21813,0,9234,9282,10000,0,0,9,9,81,81,0,0,2,2,2,2,48
21814,0,9234,9282,10000,0,0,9,9,78,78,0,0,2,2,1,1,48
21815,0,9237,9283,10000,3,3,9,9,81,81,1,1,2,2,2,2,46
21816,0,9238,9281,10000,1,1,9,9,80,80,-2,2,1,1,1,1,43
21817,0,9239,9281,10000,1,1,10,10,75,75,0,0,1,1,1,1,42
21818,0,9239,9282,10000,0,0,10,10,74,74,1,1,1,1,1,1,43
21819,0,9239,9281,10000,0,0,9,9,69,69,-1,1,1,1,2,2,42
21820,0,9239,9281,10000,0,0,6,6,68,68,0,0,-1,1,0,0,42
21821,0,9241,9282,10000,2,2,7,7,70,70,1,1,0,0,1,1,41
21822,0,9242,9281,10000,1,1,8,8,68,68,-1,1,-1,1,1,1,39
21823,0,9242,9282,10000,0,0,8,8,65,65,1,1,0,0,1,1,40
21824,0,9245,9282,10000,3,3,8,8,65,65,0,0,-1,1,1,1,37
21825,0,9244,9282,10000,-1,1,6,6,62,62,0,0,1,1,3,3,38
21826,0,9244,9282,10000,0,0,5,5,58,58,0,0,1,1,2,2,38
21827,0,9245,9280,10000,1,1,6,6,59,59,-2,2,-2,2,0,0,35
21828,0,9246,9282,10000,1,1,7,7,59,59,2,2,1,1,2,2,36
21829,0,9247,9282,10000,1,1,8,8,56,56,0,0,1,1,1,1,35
21830,0,9247,9282,10000,0,0,6,6,55,55,0,0,0,0,1,1,35
21831,0,9247,9282,10000,0,0,5,5,55,55,0,0,1,1,3,3,35
21832,0,9247,9282,10000,0,0,5,5,51,51,0,0,0,0,2,2,35
21833,0,9249,9282,10000,2,2,4,4,53,53,0,0,0,0,2,2,33
21834,0,9249,9283,10000,0,0,5,5,51,51,1,1,1,1,2,2,34
21835,0,9251,9282,10000,2,2,7,7,51,51,-1,1,0,0,0,0,31
21836,0,9250,9281,10000,-1,1,5,5,47,47,-1,1,1,1,2,2,31
21837,0,9253,9281,10000,3,3,7,7,48,48,0,0,-1,1,1,1,28
21838,0,9253,9281,10000,0,0,6,6,47,47,0,0,-1,1,0,0,28
21839,0,9253,9282,10000,0,0,6,6,47,47,1,1,0,0,1,1,29
21840,0,9251,9282,10000,-2,2,4,4,42,42,0,0,0,0,1,1,31
21841,0,9253,9283,10000,2,2,6,6,42,42,1,1,1,1,2,2,30
21842,0,9253,9281,10000,0,0,4,4,40,40,-2,2,-1,1,1,1,28
21843,0,9255,9282,10000,2,2,6,6,42,42,1,1,-1,1,1,1,27
21844,0,9255,9282,10000,0,0,4,4,40,40,0,0,0,0,2,2,27
21845,0,9255,9282,10000,0,0,5,5,40,40,0,0,1,1,2,2,27
21846,0,9255,9284,10000,0,0,2,2,38,38,2,2,3,3,2,2,29
21847,0,9256,9283,10000,1,1,3,3,40,40,-1,1,2,2,2,2,27
21848,0,9256,9280,10000,0,0,3,3,37,37,-3,3,-2,2,-1,1,24
21849,0,9257,9281,10000,1,1,6,6,37,37,1,1,-1,1,-2,2,24
21850,0,9257,9281,10000,0,0,4,4,35,35,0,0,-2,2,-1,1,24
21851,0,9258,9282,10000,1,1,5,5,36,36,1,1,1,1,0,0,24
21852,0,9259,9283,10000,1,1,4,4,35,35,1,1,1,1,3,3,24
21853,0,9258,9280,10000,-1,1,3,3,33,33,-3,3,-2,2,0,0,22
21854,0,9259,9282,10000,1,1,4,4,34,34,2,2,0,0,2,2,23
21855,0,9260,9283,10000,1,1,5,5,32,32,1,1,-1,1,2,2,23
21856,0,9260,9283,10000,0,0,4,4,31,31,0,0,0,0,3,3,23
21857,0,9260,9282,10000,0,0,4,4,31,31,-1,1,2,2,2,2,22
21858,0,9260,9283,10000,0,0,3,3,31,31,1,1,2,2,2,2,23
21859,0,9260,9283,10000,0,0,3,3,30,30,0,0,2,2,3,3,23
21860,0,9262,9282,10000,2,2,4,4,29,29,-1,1,0,0,0,0,20
21861,0,9263,9282,10000,1,1,4,4,29,29,0,0,-1,1,0,0,19
21862,0,9263,9282,10000,0,0,5,5,29,29,0,0,2,2,0,0,19
21863,0,9263,9283,10000,0,0,4,4,29,29,1,1,1,1,1,1,20
21864,0,9261,9282,10000,-2,2,1,1,24,24,-1,1,-1,1,-1,1,21
21865,0,9261,9281,10000,0,0,1,1,23,23,-1,1,-2,2,0,0,20
21866,0,9265,9283,10000,4,4,5,5,26,26,2,2,1,1,2,2,18
21867,0,9264,9282,10000,-1,1,4,4,25,25,-1,1,-1,1,0,0,18
21868,0,9264,9282,10000,0,0,4,4,25,25,0,0,-1,1,1,1,18
21869,0,9264,9282,10000,0,0,2,2,25,25,0,0,0,0,1,1,18
21870,0,9264,9283,10000,0,0,1,1,23,23,1,1,1,1,1,1,19
21871,0,9264,9282,10000,0,0,1,1,22,22,-1,1,0,0,1,1,18
21872,0,9265,9281,10000,1,1,2,2,23,23,-1,1,-2,2,-1,1,16
21873,0,9265,9281,10000,0,0,4,4,20,20,0,0,-1,1,-1,1,16
21874,0,9265,9281,10000,0,0,4,4,21,21,0,0,0,0,-1,1,16
21875,0,9264,9282,10000,-1,1,-1,1,20,20,1,1,-1,1,0,0,18
21876,0,9265,9282,10000,1,1,1,1,20,20,0,0,0,0,2,2,17
21877,0,9266,9282,10000,1,1,2,2,20,20,0,0,0,0,0,0,16
21878,0,9266,9282,10000,0,0,2,2,19,19,0,0,0,0,0,0,16
21879,0,9268,9283,10000,2,2,4,4,21,21,1,1,0,0,1,1,15
21880,0,9268,9283,10000,0,0,4,4,21,21,0,0,1,1,1,1,15
21881,0,9266,9282,10000,-2,2,1,1,19,19,-1,1,1,1,0,0,16
21882,0,9267,9282,10000,1,1,2,2,18,18,0,0,1,1,0,0,15
21883,0,9266,9281,10000,-1,1,1,1,17,17,-1,1,0,0,-2,2,15
21884,0,9266,9281,10000,0,0,2,2,15,15,0,0,-1,1,-1,1,15
21885,0,9266,9283,10000,0,0,1,1,16,16,2,2,1,1,2,2,17
21886,0,9266,9283,10000,0,0,0,0,13,13,0,0,1,1,2,2,17
21887,0,9266,9283,10000,0,0,0,0,13,13,0,0,1,1,2,2,17
21888,0,9267,9283,10000,1,1,-1,1,14,14,0,0,0,0,1,1,16
21889,0,9268,9282,10000,1,1,0,0,17,17,-1,1,-1,1,0,0,14
21890,0,9268,9282,10000,0,0,2,2,15,15,0,0,0,0,-1,1,14
21891,0,9267,9282,10000,-1,1,0,0,14,14,0,0,0,0,1,1,15
21892,0,9267,9282,10000,0,0,1,1,12,12,0,0,1,1,0,0,15
21893,0,9269,9283,10000,2,2,3,3,14,14,1,1,2,2,1,1,14
21894,0,9270,9282,10000,1,1,4,4,15,15,-1,1,-1,1,0,0,12
21895,0,9269,9283,10000,-1,1,3,3,14,14,1,1,0,0,-1,1,14
21896,0,9269,9281,10000,0,0,3,3,13,13,-2,2,-2,2,-2,2,12
21897,0,9269,9284,10000,0,0,2,2,13,13,3,3,1,1,4,4,15
21898,0,9269,9284,10000,0,0,1,1,12,12,0,0,2,2,3,3,15
21899,0,9269,9283,10000,0,0,1,1,12,12,-1,1,1,1,2,2,14
21900,0,9269,9284,10000,0,0,2,2,11,11,1,1,2,2,2,2,15
21901,0,9270,9283,10000,1,1,3,3,11,11,-1,1,1,1,0,0,13
21902,0,9271,9282,10000,1,1,2,2,13,13,-1,1,-1,1,2,2,11
21903,0,9272,9284,10000,1,1,2,2,13,13,2,2,2,2,2,2,12
21904,0,9272,9284,10000,0,0,3,3,12,12,0,0,1,1,1,1,12
21905,0,9272,9284,10000,0,0,3,3,12,12,0,0,3,3,1,1,12
21906,0,9270,9283,10000,-2,2,1,1,10,10,-1,1,-1,1,1,1,13
21907,0,9271,9282,10000,1,1,2,2,11,11,-1,1,-2,2,-1,1,11
21908,0,9271,9282,10000,0,0,2,2,11,11,0,0,-1,1,-1,1,11
21909,0,9272,9282,10000,1,1,3,3,10,10,0,0,-2,2,0,0,10
21910,0,9272,9282,10000,0,0,2,2,9,9,0,0,-1,1,0,0,10
21911,0,9270,9282,10000,-2,2,-1,1,7,7,0,0,0,0,0,0,12
21912,0,9271,9284,10000,1,1,-1,1,8,8,2,2,0,0,1,1,13
21913,0,9272,9282,10000,1,1,0,0,11,11,-2,2,-2,2,0,0,10
21914,0,9271,9282,10000,-1,1,-1,1,10,10,0,0,-2,2,1,1,11
21915,0,9272,9280,10000,1,1,2,2,7,7,-2,2,-3,3,-3,3,8
21916,0,9272,9280,10000,0,0,1,1,8,8,0,0,-2,2,-2,2,8
21917,0,9272,9282,10000,0,0,1,1,8,8,2,2,0,0,0,0,10
21918,0,9272,9283,10000,0,0,0,0,8,8,1,1,1,1,1,1,11
21919,0,9273,9282,10000,1,1,1,1,9,9,-1,1,0,0,-1,1,9
21920,0,9273,9283,10000,0,0,3,3,9,9,1,1,1,1,1,1,10
21921,0,9273,9282,10000,0,0,2,2,8,8,-1,1,-2,2,1,1,9
21922,0,9273,9282,10000,0,0,1,1,8,8,0,0,0,0,1,1,9
21923,0,9271,9283,10000,-2,2,0,0,6,6,1,1,1,1,2,2,12
21924,0,9272,9282,10000,1,1,0,0,8,8,-1,1,2,2,0,0,10
21925,0,9273,9282,10000,1,1,1,1,8,8,0,0,2,2,0,0,9
21926,0,9273,9282,10000,0,0,1,1,7,7,0,0,0,0,0,0,9
21927,0,9273,9282,10000,0,0,1,1,7,7,0,0,-1,1,0,0,9
21928,0,9273,9282,10000,0,0,0,0,5,5,0,0,0,0,-1,1,9
21929,0,9272,9283,10000,-1,1,-1,1,4,4,1,1,0,0,0,0,11
21930,0,9273,9283,10000,1,1,0,0,7,7,0,0,1,1,1,1,10
21931,0,9273,9283,10000,0,0,0,0,6,6,0,0,1,1,1,1,10
21932,0,9271,9284,10000,-2,2,0,0,5,5,1,1,1,1,3,3,13
21933,0,9272,9282,10000,1,1,0,0,6,6,-2,2,0,0,1,1,10
21934,0,9272,9282,10000,0,0,-1,1,6,6,0,0,0,0,-1,1,10
21935,0,9272,9283,10000,0,0,-1,1,6,6,1,1,1,1,0,0,11
21936,0,9274,9283,10000,2,2,1,1,8,8,0,0,1,1,0,0,9
21937,0,9273,9282,10000,-1,1,0,0,6,6,-1,1,0,0,-1,1,9
21938,0,9274,9282,10000,1,1,2,2,6,6,0,0,-1,1,0,0,8
21939,0,9274,9284,10000,0,0,1,1,6,6,2,2,1,1,2,2,10
21940,0,9274,9284,10000,0,0,1,1,7,7,0,0,1,1,2,2,10
21941,0,9274,9282,10000,0,0,3,3,7,7,-2,2,-2,2,0,0,8
21942,0,9274,9282,10000,0,0,2,2,5,5,0,0,0,0,-1,1,8
21943,0,9273,9283,10000,-1,1,1,1,3,3,1,1,1,1,1,1,10
21944,0,9274,9284,10000,1,1,2,2,5,5,1,1,1,1,1,1,10
21945,0,9275,9283,10000,1,1,1,1,6,6,-1,1,0,0,2,2,8
21946,0,9275,9283,10000,0,0,2,2,6,6,0,0,1,1,-1,1,8
21947,0,9274,9283,10000,-1,1,0,0,5,5,0,0,1,1,-1,1,9
21948,0,9275,9282,10000,1,1,1,1,6,6,-1,1,-2,2,-1,1,7
21949,0,9273,9283,10000,-2,2,-1,1,4,4,1,1,-1,1,-1,1,10
21950,0,9274,9283,10000,1,1,0,0,4,4,0,0,1,1,0,0,9
21951,0,9275,9283,10000,1,1,1,1,4,4,0,0,1,1,1,1,8
21952,0,9275,9283,10000,0,0,2,2,3,3,0,0,0,0,-1,1,8
21953,0,9274,9283,10000,-1,1,0,0,2,2,0,0,-1,1,-1,1,9
21954,0,9274,9282,10000,0,0,-1,1,2,2,-1,1,-1,1,-2,2,8
21955,0,9274,9283,10000,0,0,-1,1,4,4,1,1,0,0,0,0,9
21956,0,9275,9282,10000,1,1,1,1,4,4,-1,1,-1,1,0,0,7
21957,0,9275,9282,10000,0,0,0,0,4,4,0,0,0,0,0,0,7
21958,0,9275,9282,10000,0,0,2,2,3,3,0,0,-1,1,0,0,7
21959,0,9273,9282,10000,-2,2,-1,1,1,1,0,0,-1,1,0,0,9
21960,0,9275,9283,10000,2,2,0,0,5,5,1,1,0,0,1,1,8
21961,0,9275,9283,10000,0,0,0,0,4,4,0,0,0,0,-1,1,8
21962,0,9274,9283,10000,-1,1,0,0,2,2,0,0,0,0,1,1,9
21963,0,9275,9282,10000,1,1,1,1,4,4,-1,1,0,0,0,0,7
21964,0,9275,9282,10000,0,0,1,1,3,3,0,0,-1,1,2,2,7
21965,0,9275,9284,10000,0,0,0,0,3,3,2,2,2,2,4,4,9
